code,province_code,name,latitude,longitude,population
40062,40,Cubillo,41.110927,-3.917104,74
40063,40,Cuéllar,41.362148,-4.287086,9527
40065,40,Chañe,41.344735,-4.431711,739
40068,40,"Domingo García",41.121432,-4.399794,29
40069,40,Donhierro,41.113751,-4.695843,73
40070,40,Duruelo,41.225308,-3.644741,172
40071,40,Encinas,41.398565,-3.679282,39
40072,40,Encinillas,41.025591,-4.151845,358
40073,40,"Escalona del Prado",41.162598,-4.114925,475
40074,40,"Escarabajosa de Cabezas",41.105863,-4.183153,269
40075,40,"Escobar de Polendos",41.102824,-4.111472,172
40076,40,"El Espinar",40.730801,-4.222434,10409
40077,40,Espirdo,41.001863,-4.07495,1613
40078,40,"Fresneda de Cuéllar",41.307736,-4.455928,162
40079,40,"Fresno de Cantespino",41.365986,-3.497539,290
40080,40,"Fresno de la Fuente",41.399124,-3.645721,75
40081,40,Frumales,41.372303,-4.19472,120
40082,40,"Fuente de Santa Cruz",41.213046,-4.62382,105
40083,40,"Fuente el Olmo de Fuentidueña",41.393943,-3.992927,396
40084,40,"Fuente el Olmo de Íscar",41.286261,-4.492325,51
40086,40,Fuentepelayo,41.229014,-4.183763,764
40087,40,Fuentepiñel,41.402832,-4.037341,63
40088,40,Fuenterrebollo,41.309292,-3.947954,313
40089,40,"Fuentesaúco de Fuentidueña",41.430564,-4.060903,216
40091,40,Fuentesoto,41.443734,-3.908056,96
40092,40,Fuentidueña,41.375497,-3.998896,125
40093,40,Gallegos,41.061894,-3.771588,96
40094,40,Garcillán,40.991465,-4.267235,513
40095,40,Gomezserracín,41.28717,-4.299163,614
40097,40,Grajera,41.372109,-3.613096,252
40099,40,"Honrubia de la Cuesta",41.500888,-3.703923,49
40100,40,Hontalbilla,41.338097,-4.117604,277
40101,40,"Hontanares de Eresma",40.984475,-4.199279,1680
40103,40,"Los Huertos",41.007694,-4.220838,173
40104,40,"Ituero y Lama",40.800657,-4.376367,492
40105,40,"Juarros de Riomoros",40.932526,-4.31769,53
40106,40,"Juarros de Voltoya",41.034883,-4.515836,185
40107,40,Labajos,40.852005,-4.520273,105
40108,40,"Laguna de Contreras",41.49331,-4.024891,111
40109,40,Languilla,41.450532,-3.413561,79
40110,40,"Lastras de Cuéllar",41.287896,-4.090388,295
40111,40,"Lastras del Pozo",40.876543,-4.324927,55
40112,40,"La Lastrilla",40.96947,-4.091698,4781
40113,40,"La Losa",40.835924,-4.142802,543
40115,40,Maderuelo,41.511845,-3.518166,100
40118,40,Marazuela,40.978763,-4.359581,58
40119,40,"Martín Miguel",40.953445,-4.274835,276
40120,40,"Martín Muñoz de la Dehesa",41.066649,-4.685272,309
40121,40,"Martín Muñoz de las Posadas",40.988412,-4.560935,251
40122,40,Marugán,40.89574,-4.387461,775
40123,40,Matabuena,41.087094,-3.749967,204
40124,40,"Mata de Cuéllar",41.392683,-4.481767,261
40125,40,"La Matilla",41.187339,-3.803753,72
40126,40,"Melque de Cercos",41.045888,-4.475399,58
40127,40,"Membibre de la Hoz",41.457978,-4.101889,42
40128,40,Migueláñez,41.138973,-4.379954,136
40129,40,"Montejo de Arévalo",41.154005,-4.674046,158
40130,40,"Montejo de la Vega de la Serrezuela",41.55425,-3.622848,121
40131,40,Monterrubio,40.842808,-4.370411,51
40132,40,"Moral de Hornuez",41.471481,-3.622504,38
40134,40,Mozoncillo,41.144407,-4.188709,916
40135,40,Muñopedro,40.882057,-4.494163,298
40136,40,Muñoveros,41.173112,-3.950873,138
40138,40,"Nava de la Asunción",41.140623,-4.486382,2806
40139,40,Navafría,41.034703,-3.833528,282
40140,40,Navalilla,41.338347,-3.953555,90
40141,40,Navalmanzano,41.21522,-4.254905,1041
40142,40,"Navares de Ayuso",41.3729,-3.699436,58
40143,40,"Navares de Enmedio",41.4074,-3.731739,90
40144,40,"Navares de las Cuevas",41.420422,-3.754964,22
40145,40,"Navas de Oro",41.205027,-4.422038,1305
40146,40,"Navas de San Antonio",40.722756,-4.350438,368
40148,40,Nieva,41.090716,-4.447532,256
40149,40,Olombrada,41.43736,-4.16072,490
40150,40,Orejana,41.158378,-3.770444,61
40151,40,"Ortigosa de Pestaño",41.089786,-4.392467,51
40152,40,"Otero de Herreros",40.817259,-4.207746,987
40154,40,Pajarejos,41.392017,-3.595598,22
40155,40,"Palazuelos de Eresma",40.924182,-4.013067,6107
40156,40,Pedraza,41.12759,-3.803292,335
40157,40,"Pelayos del Arroyo",41.058128,-3.957398,45
40158,40,Perosillo,41.391377,-4.143549,21
40159,40,Pinarejos,41.252824,-4.290364,205
40160,40,Pinarnegrillo,41.188692,-4.257913,98
40161,40,Carabias,41.452092,-3.694616,55
40162,40,Prádena,41.144306,-3.689148,473
40163,40,"Puebla de Pedraza",41.201875,-3.910294,56
40164,40,Rapariegos,41.092191,-4.640363,187
40165,40,Rebollo,41.191411,-3.858904,70
40166,40,Remondo,41.34379,-4.486419,329
40168,40,"Riaguas de San Bartolomé",41.425372,-3.483975,28
40170,40,Riaza,41.298953,-3.396001,2128
40171,40,Ribota,41.351239,-3.419858,40
40172,40,"Riofrío de Riaza",41.239848,-3.431403,29
40173,40,"Roda de Eresma",41.033409,-4.179856,260
40174,40,Sacramenia,41.505673,-3.950341,324
40176,40,Samboal,41.275542,-4.422527,459
40177,40,"San Cristóbal de Cuéllar",41.423942,-4.393952,161
40178,40,"San Cristóbal de la Vega",41.117002,-4.625825,81
40179,40,Sanchonuño,41.323353,-4.294943,1053
40180,40,Sangarcía,40.941373,-4.431137,281
40181,40,"Real Sitio de San Ildefonso",40.85157,-4.023723,5217
40182,40,"San Martín y Mudrián",41.222641,-4.343644,263
40183,40,"San Miguel de Bernuy",41.39414,-3.948949,119
40184,40,"San Pedro de Gaíllos",41.224866,-3.818482,315
40185,40,"Santa María la Real de Nieva",41.013602,-4.418796,906
40186,40,"Santa Marta del Cerro",41.213617,-3.686054,45
40188,40,"Santiuste de Pedraza",41.096219,-3.874255,81
40189,40,"Santiuste de San Juan Bautista",41.159621,-4.574771,534
40190,40,"Santo Domingo de Pirón",41.010742,-3.958918,51
40191,40,"Santo Tomé del Puerto",41.182253,-3.589311,230
40192,40,"Sauquillo de Cabezas",41.192924,-4.062983,135
40193,40,Sebúlcor,41.283722,-3.87439,239
40194,40,Segovia,40.902436,-4.168817,52375
40195,40,Sepúlveda,41.294947,-3.771493,979
40196,40,"Sequera de Fresno",41.361775,-3.552485,42
40198,40,Sotillo,41.260673,-3.646332,31
40199,40,Sotosalbos,41.017144,-3.931115,132
40200,40,"Tabanera la Luenga",41.097783,-4.243041,51
40201,40,Tolocirio,41.136363,-4.627814,38
40202,40,Torreadrada,41.459284,-3.836067,53
40203,40,Torrecaballeros,40.980301,-3.987992,1505
40204,40,"Torrecilla del Pinar",41.365583,-4.048765,188
40205,40,Torreiglesias,41.10819,-4.042777,257
40206,40,"Torre Val de San Pedro",41.041195,-3.868396,165
40207,40,Trescasas,40.950455,-3.997812,1130
40208,40,Turégano,41.132436,-3.996484,1007
40210,40,Urueñas,41.357549,-3.757397,105
40211,40,Valdeprados,40.823497,-4.272048,63
40212,40,"Valdevacas de Montejo",41.523125,-3.623338,29
40213,40,"Valdevacas y Guijar",41.149628,-3.921413,83
40214,40,Valseca,40.997939,-4.162883,208
40215,40,Valtiendas,41.490497,-3.901498,75
40216,40,"Valverde del Majano",40.950462,-4.218421,1097
40218,40,"Valle de Tabladillo",41.36585,-3.832591,78
40219,40,Vallelado,41.391802,-4.422549,750
40220,40,"Valleruela de Pedraza",41.17551,-3.819499,61
40221,40,"Valleruela de Sepúlveda",41.193338,-3.767811,48
40222,40,Veganzones,41.201197,-3.998647,211
40223,40,"Vegas de Matute",40.789253,-4.272191,370
40224,40,"Ventosilla y Tejadilla",41.183126,-3.689794,17
40225,40,Villacastín,40.757915,-4.41913,1567
40228,40,"Villaverde de Íscar",41.296867,-4.549857,579
40229,40,"Villaverde de Montejo",41.509807,-3.665496,22
40230,40,Villeguillo,41.251855,-4.578952,129
40231,40,"Yanguas de Eresma",41.068884,-4.238514,117
40233,40,"Zarzuela del Monte",40.803592,-4.334123,507
40234,40,"Zarzuela del Pinar",41.263098,-4.186359,408
40901,40,"Ortigosa del Monte",40.820863,-4.161991,608
40902,40,"Cozuelos de Fuentidueña",41.393813,-4.087909,102
40903,40,Marazoleja,40.940756,-4.35089,98
40904,40,"Navas de Riofrío",40.847531,-4.118338,430
40905,40,"Cuevas de Provanco",41.54934,-3.949837,131
40906,40,"San Cristóbal de Segovia",40.953144,-4.076508,3161
41001,41,Aguadulce,37.249758,-4.978852,2109
41002,41,Alanís,38.043879,-5.624123,1638
41003,41,"Albaida del Aljarafe",37.440272,-6.178269,3220
41004,41,"Alcalá de Guadaíra",37.290327,-5.806312,77474
41005,41,"Alcalá del Río",37.545299,-5.972031,12335
41006,41,"Alcolea del Río",37.636781,-5.64625,3265
41007,41,"La Algaba",37.472439,-6.015722,16803
41008,41,Algámitas,37.017776,-5.155844,1258
41009,41,"Almadén de la Plata",37.848547,-6.039661,1328
41010,41,Almensilla,37.306314,-6.108309,6646
41011,41,Arahal,37.200508,-5.573219,19546
41012,41,Aznalcázar,37.107544,-6.283481,4875
41013,41,Aznalcóllar,37.543874,-6.309153,6096
41014,41,Badolatosa,37.298898,-4.695057,3058
41015,41,Benacazón,37.337516,-6.213221,7363
41016,41,"Bollullos de la Mitación",37.315108,-6.15291,11431
41017,41,Bormujos,37.363783,-6.083431,23071
41018,41,Brenes,37.553421,-5.877407,12975
41019,41,Burguillos,37.600393,-5.959031,7448
41020,41,"Las Cabezas de San Juan",36.988418,-5.928682,16388
41021,41,Camas,37.400662,-6.034483,29089
41022,41,"La Campana",37.555987,-5.407654,5122
41023,41,Cantillana,37.623591,-5.817696,10780
41024,41,Carmona,37.456708,-5.631303,30240
41025,41,"Carrión de los Céspedes",37.364169,-6.328042,2647
41026,41,Casariche,37.295889,-4.755662,5291
41027,41,"Castilblanco de los Arroyos",37.715158,-5.983543,5145
41028,41,"Castilleja de Guzmán",37.407272,-6.053285,2843
41029,41,"Castilleja de la Cuesta",37.385944,-6.055858,17074
41030,41,"Castilleja del Campo",37.39219,-6.337767,611
41031,41,"El Castillo de las Guardas",37.693433,-6.317009,1501
41032,41,"Cazalla de la Sierra",37.939809,-5.842473,4626
41033,41,Constantina,37.851689,-5.595023,5745
41034,41,"Coria del Río",37.247211,-6.035209,31278
41035,41,Coripe,36.987177,-5.405554,1218
41036,41,"El Coronil",37.02638,-5.619493,4659
41037,41,"Los Corrales",37.110354,-5.014544,4021
41038,41,"Dos Hermanas",37.256798,-5.962526,142519
41039,41,Écija,37.522038,-5.092056,39659
41040,41,Espartinas,37.38543,-6.12449,16479
41041,41,Estepa,37.307286,-4.890882,12430
41042,41,"Fuentes de Andalucía",37.499563,-5.34788,7247
41043,41,"El Garrobo",37.63068,-6.178427,800
41044,41,Gelves,37.330006,-6.041609,10548
41045,41,Gerena,37.548663,-6.168092,7971
41046,41,Gilena,37.231854,-4.934839,3647
41047,41,Gines,37.386566,-6.076951,13634
41048,41,Guadalcanal,38.100305,-5.810961,2544
41049,41,Guillena,37.615226,-6.087343,14260
41050,41,Herrera,37.377471,-4.864624,6575
41051,41,"Huévar del Aljarafe",37.358924,-6.29332,3388
41052,41,Lantejuela,37.36135,-5.220593,3857
41053,41,Lebrija,36.939478,-6.061475,27788
41054,41,"Lora de Estepa",37.270847,-4.819049,890
41055,41,"Lora del Río",37.669897,-5.508407,18122
41056,41,"La Luisiana",37.552056,-5.218816,4618
41057,41,"El Madroño",37.650173,-6.447578,286
41058,41,"Mairena del Alcor",37.348798,-5.740908,24339
41059,41,"Mairena del Aljarafe",37.33858,-6.067405,48017
41060,41,Marchena,37.332135,-5.364404,19405
41061,41,Marinaleda,37.371973,-4.942133,2562
41062,41,"Martín de la Jara",37.133501,-4.954432,2627
41063,41,"Los Molares",37.160898,-5.683487,3659
41064,41,Montellano,37.004475,-5.547163,7032
41065,41,"Morón de la Frontera",37.114264,-5.426946,27210
41066,41,"Las Navas de la Concepción",37.936656,-5.461952,1501
41067,41,Olivares,37.458774,-6.169071,9537
41068,41,Osuna,37.249378,-5.124646,17396
41069,41,"Los Palacios y Villafranca",37.150233,-5.921096,38761
41070,41,"Palomares del Río",37.314939,-6.057621,9421
41071,41,Paradas,37.291489,-5.498132,6762
41072,41,Pedrera,37.202326,-4.894842,5057
41073,41,"El Pedroso",37.789313,-5.796641,2062
41074,41,Peñaflor,37.731381,-5.365238,3628
41075,41,Pilas,37.305393,-6.312925,14222
41076,41,Pruna,37.007364,-5.231536,2461
41077,41,"La Puebla de Cazalla",37.16235,-5.275122,10830
41078,41,"La Puebla de los Infantes",37.806715,-5.428743,2949
41079,41,"La Puebla del Río",37.105964,-6.144341,11903
41080,41,"El Real de la Jara",37.950531,-6.050364,1517
41081,41,"La Rinconada",37.469963,-5.896272,40724
41082,41,"La Roda de Andalucía",37.210276,-4.775371,4168
41083,41,"El Ronquillo",37.748511,-6.178553,1453
41084,41,"El Rubio",37.345311,-5.010583,3287
41085,41,Salteras,37.456257,-6.088583,5604
41086,41,"San Juan de Aznalfarache",37.362692,-6.030987,23408
41087,41,"Sanlúcar la Mayor",37.450052,-6.241174,14648
41088,41,"San Nicolás del Puerto",37.980464,-5.631815,604
41089,41,Santiponce,37.434115,-6.030974,8634
41090,41,"El Saucejo",37.072807,-5.092173,4189
41091,41,Sevilla,37.392188,-5.956505,689423
41092,41,Tocina,37.605612,-5.729957,9431
41093,41,Tomares,37.372013,-6.047234,25432
41094,41,Umbrete,37.34498,-6.178018,9455
41095,41,Utrera,37.080544,-5.79447,52403
41096,41,"Valencina de la Concepción",37.424407,-6.07288,8050
41097,41,"Villamanrique de la Condesa",37.227136,-6.318481,4694
41098,41,"Villanueva del Ariscal",37.399486,-6.150186,6965
41099,41,"Villanueva del Río y Minas",37.665621,-5.717265,5073
41100,41,"Villanueva de San Juan",37.071671,-5.185413,986
41101,41,"Villaverde del Río",37.605323,-5.893482,7885
41102,41,"El Viso del Alcor",37.385886,-5.709336,19458
41901,41,"Cañada Rosal",37.599434,-5.223418,3481
41902,41,"Isla Mayor",37.111747,-6.178241,5748
41903,41,"El Cuervo de Sevilla",36.862722,-6.013795,8783
41904,41,"El Palmar de Troya",37.053069,-5.790061,2301
42001,42,Abejar,41.80045,-2.785855,287
42003,42,Adradas,41.345696,-2.49318,65
42004,42,Ágreda,41.853802,-1.901614,3133
42006,42,Alconaba,41.731303,-2.381406,198
42007,42,"Alcubilla de Avellaneda",41.715598,-3.295504,111
42008,42,"Alcubilla de las Peñas",41.273236,-2.505451,61
42009,42,Aldealafuente,41.654284,-2.332811,85
42010,42,Aldealices,41.906784,-2.302054,22
42011,42,Aldealpozo,41.785418,-2.19655,18
42012,42,Aldealseñor,41.884473,-2.312202,29
42013,42,"Aldehuela de Periáñez",41.809828,-2.318007,27
42014,42,"Las Aldehuelas",42.001423,-2.371588,58
42015,42,Alentisque,41.404832,-2.335559,23
42016,42,Aliud,41.654216,-2.250181,20
42017,42,Almajano,41.843706,-2.336697,179
42018,42,Almaluez,41.317852,-2.306889,113
42019,42,Almarza,41.936363,-2.461808,601
42020,42,Almazán,41.482994,-2.555974,5544
42021,42,Almazul,41.555949,-2.141694,61
42022,42,"Almenar de Soria",41.694734,-2.166148,233
42023,42,Alpanseque,41.277626,-2.698781,52
42024,42,Arancón,41.784898,-2.254263,73
42025,42,"Arcos de Jalón",41.17467,-2.252934,1531
42026,42,Arenillas,41.342039,-2.8464,29
42027,42,"Arévalo de la Sierra",41.95261,-2.387711,71
42028,42,"Ausejo de la Sierra",41.906825,-2.363458,113
42029,42,Baraona,41.297845,-2.619586,117
42030,42,Barca,41.439097,-2.641157,116
42031,42,Barcones,41.289544,-2.811308,25
42032,42,"Bayubas de Abajo",41.510455,-2.908938,148
42033,42,"Bayubas de Arriba",41.562706,-2.88809,56
42034,42,Beratón,41.722706,-1.827257,38
42035,42,"Berlanga de Duero",41.435775,-2.873868,810
42036,42,Blacos,41.692117,-2.879053,36
42037,42,Bliecos,41.528651,-2.270926,25
42038,42,Borjabad,41.56049,-2.400426,29
42039,42,Borobia,41.675298,-1.882438,218
42041,42,Buberos,41.650035,-2.17574,27
42042,42,Buitrago,41.844429,-2.405986,68
42043,42,"Burgo de Osma-Ciudad de Osma",41.59833,-3.05229,5283
42044,42,"Cabrejas del Campo",41.693599,-2.274594,48
42045,42,"Cabrejas del Pinar",41.781784,-2.86789,288
42046,42,Calatañazor,41.719465,-2.802408,43
42048,42,Caltojar,41.402083,-2.752369,53
42049,42,Candilichera,41.721771,-2.301698,99
42050,42,Cañamaque,41.449649,-2.22796,29
42051,42,Carabantes,41.550997,-1.994666,21
42052,42,Caracena,41.387938,-3.094948,13
42053,42,"Carrascosa de Abajo",41.422564,-3.079251,18
42054,42,"Carrascosa de la Sierra",41.904364,-2.269128,19
42055,42,Casarejos,41.806931,-3.046493,145
42056,42,"Castilfrío de la Sierra",41.927855,-2.297938,35
42057,42,Castilruiz,41.882712,-2.022945,170
42058,42,"Castillejo de Robledo",41.565509,-3.496871,100
42059,42,"Centenera de Andaluz",41.51005,-2.723265,19
42060,42,Cerbón,41.935028,-2.157707,27
42061,42,Cidones,41.823779,-2.673475,313
42062,42,Cigudosa,41.926429,-2.066933,14
42063,42,Cihuela,41.414005,-1.998427,35
42064,42,Ciria,41.630363,-1.959125,67
42065,42,"Cirujales del Río",41.868016,-2.32482,21
42068,42,Coscurita,41.442678,-2.47128,69
42069,42,Covaleda,41.943794,-2.864907,1560
42070,42,Cubilla,41.737074,-2.94066,22
42071,42,"Cubo de la Solana",41.614095,-2.456649,177
42073,42,"Cueva de Ágreda",41.757136,-1.878622,67
42075,42,Dévanos,41.907992,-1.950679,72
42076,42,Deza,41.480849,-2.034862,162
42078,42,"Duruelo de la Sierra",41.972469,-2.930866,1035
42079,42,"Escobosa de Almazán",41.491012,-2.367748,19
42080,42,"Espeja de San Marcelino",41.785988,-3.233324,160
42081,42,Espejón,41.845348,-3.265002,122
42082,42,"Estepa de San Juan",41.939121,-2.3251,13
42083,42,"Frechilla de Almazán",41.412702,-2.520651,20
42084,42,"Fresno de Caracena",41.462574,-3.104262,16
42085,42,Fuentearmegil,41.716859,-3.194827,148
42086,42,Fuentecambrón,41.492113,-3.338163,29
42087,42,Fuentecantos,41.843367,-2.43371,65
42088,42,Fuentelmonge,41.412164,-2.176024,58
42089,42,"Fuentelsaz de Soria",41.868288,-2.420035,65
42090,42,Fuentepinilla,41.556323,-2.744223,73
42092,42,"Fuentes de Magaña",41.932711,-2.192697,47
42093,42,Fuentestrún,41.868633,-2.089022,55
42094,42,Garray,41.848057,-2.504687,794
42095,42,Golmayo,41.717663,-2.656421,3085
42096,42,Gómara,41.601894,-2.228321,286
42097,42,Gormaz,41.508924,-3.008087,18
42098,42,"Herrera de Soria",41.762965,-3.027638,12
42100,42,"Hinojosa del Campo",41.743236,-2.081293,24
42103,42,"Langa de Duero",41.611482,-3.376333,696
42105,42,Liceras,41.391653,-3.237798,49
42106,42,"La Losilla",41.872388,-2.270248,12
42107,42,Magaña,41.894087,-2.178442,61
42108,42,Maján,41.466512,-2.297536,10
42110,42,Matalebreras,41.832053,-2.060781,81
42111,42,"Matamala de Almazán",41.509125,-2.64058,251
42113,42,Medinaceli,41.16075,-2.429392,686
42115,42,"Miño de Medinaceli",41.176648,-2.542552,73
42116,42,"Miño de San Esteban",41.549382,-3.351911,43
42117,42,"Molinos de Duero",41.881734,-2.825848,162
42118,42,Momblona,41.445163,-2.337313,19
42119,42,"Monteagudo de las Vicarías",41.367428,-2.204496,169
42120,42,"Montejo de Tiermes",41.369937,-3.204894,134
42121,42,"Montenegro de Cameros",42.082403,-2.7574,43
42123,42,"Morón de Almazán",41.399715,-2.406277,196
42124,42,"Muriel de la Fuente",41.723288,-2.868518,53
42125,42,"Muriel Viejo",41.779585,-2.914023,73
42127,42,"Nafría de Ucero",41.716445,-3.106148,35
42128,42,Narros,41.849903,-2.285099,68
42129,42,Navaleno,41.852176,-3.008035,698
42130,42,Nepas,41.521003,-2.403919,49
42131,42,Nolay,41.522394,-2.339482,45
42132,42,Noviercas,41.701786,-2.004666,156
42134,42,Ólvega,41.782209,-1.979103,3782
42135,42,Oncala,41.971904,-2.284883,61
42139,42,"Pinilla del Campo",41.709339,-2.095381,17
42140,42,"Portillo de Soria",41.629246,-2.115487,11
42141,42,"La Póveda de Soria",42.015306,-2.522432,108
42142,42,Pozalmuro,41.774157,-2.103726,49
42144,42,"Quintana Redonda",41.635409,-2.660284,499
42145,42,"Quintanas de Gormaz",41.513057,-2.964197,119
42148,42,Quiñonería,41.551201,-2.05451,10
42149,42,"Los Rábanos",41.681431,-2.463876,470
42151,42,Rebollar,41.904802,-2.513283,36
42152,42,Recuerda,41.435481,-3.002435,61
42153,42,Rello,41.338845,-2.746197,21
42154,42,Renieblas,41.798906,-2.362867,107
42155,42,"Retortillo de Soria",41.330379,-3.029123,126
42156,42,Reznos,41.595455,-2.01728,21
42157,42,"La Riba de Escalote",41.353258,-2.797774,9
42158,42,"Rioseco de Soria",41.636606,-2.851099,123
42159,42,Rollamienta,41.939379,-2.531666,49
42160,42,"El Royo",41.924587,-2.668548,248
42161,42,Salduero,41.900611,-2.808259,148
42162,42,"San Esteban de Gormaz",41.535488,-3.220112,2962
42163,42,"San Felices",41.918009,-2.01283,55
42164,42,"San Leonardo de Yagüe",41.835157,-3.081549,1954
42165,42,"San Pedro Manrique",42.036308,-2.207927,626
42166,42,"Santa Cruz de Yanguas",42.064744,-2.47272,56
42167,42,"Santa María de Huerta",41.224372,-2.161659,239
42168,42,"Santa María de las Hoyas",41.769941,-3.140139,112
42171,42,"Serón de Nágima",41.503019,-2.194917,125
42172,42,Soliedra,41.458108,-2.390435,37
42173,42,Soria,41.822234,-2.679944,41025
42174,42,"Sotillo del Rincón",41.963879,-2.622664,171
42175,42,Suellacabras,41.849943,-2.205526,32
42176,42,Tajahuerce,41.74978,-2.164659,22
42177,42,Tajueco,41.537503,-2.845538,61
42178,42,Talveila,41.741094,-2.969464,105
42181,42,Tardelcuende,41.582818,-2.643995,414
42182,42,Taroda,41.333141,-2.419101,45
42183,42,Tejado,41.579284,-2.301756,100
42184,42,Torlengua,41.459893,-2.143353,43
42185,42,Torreblacos,41.67739,-2.89851,28
42187,42,"Torrubia de Soria",41.623945,-2.064616,52
42188,42,Trévago,41.859228,-2.117726,47
42189,42,Ucero,41.721162,-3.058043,80
42190,42,Vadillo,41.806739,-2.998679,81
42191,42,"Valdeavellano de Tera",41.951151,-2.568381,222
42192,42,Valdegeña,41.823098,-2.164716,36
42193,42,"Valdelagua del Cerro",41.890311,-2.109119,13
42194,42,Valdemaluque,41.685975,-3.032599,139
42195,42,Valdenebro,41.584734,-2.927793,85
42196,42,Valdeprado,41.957134,-2.13426,8
42197,42,Valderrodilla,41.575129,-2.819287,59
42198,42,Valtajeros,41.939167,-2.235728,16
42200,42,Velamazán,41.461109,-2.72581,66
42201,42,"Velilla de la Sierra",41.797007,-2.409465,26
42202,42,"Velilla de los Ajos",41.495696,-2.273567,15
42204,42,"Viana de Duero",41.521069,-2.459551,47
42205,42,Villaciervos,41.769204,-2.666686,86
42206,42,"Villanueva de Gormaz",41.465837,-3.055054,6
42207,42,"Villar del Ala",41.908582,-2.565496,50
42208,42,"Villar del Campo",41.804687,-2.137184,29
42209,42,"Villar del Río",42.071157,-2.381916,155
42211,42,"Los Villares de Soria",41.874306,-2.365951,72
42212,42,Villasayas,41.360358,-2.63013,59
42213,42,"Villaseca de Arciel",41.618317,-2.151073,23
42215,42,Vinuesa,41.952938,-2.77377,826
42216,42,Vizmanos,42.024604,-2.423041,31
42217,42,Vozmediano,41.840109,-1.841776,29
42218,42,Yanguas,42.115566,-2.336344,104
42219,42,Yelo,41.218772,-2.541176,40
43001,43,Aiguamúrcia,41.362888,1.424043,987
43002,43,Albinyana,41.242096,1.49253,2718
43003,43,L'Albiol,41.245842,1.104203,557
43004,43,Alcanar,40.573683,0.520309,10104
43005,43,Alcover,41.265573,1.167171,5362
43006,43,Aldover,40.866828,0.474491,901
43007,43,L'Aleixar,41.208357,1.050065,1009
43008,43,"Alfara de Carles",40.854006,0.368236,355
43009,43,Alforja,41.205168,0.961215,2024
43010,43,Alió,41.297312,1.306813,496
43011,43,Almoster,41.199664,1.100483,1384
43012,43,Altafulla,41.151707,1.380316,5870
43013,43,"L'Ametlla de Mar",40.907285,0.775641,7446
43014,43,Amposta,40.675863,0.639359,23080
43015,43,Arbolí,41.23843,0.956554,138
43016,43,L'Arboç,41.273104,1.60659,5721
43017,43,L'Argentera,41.131202,0.903184,139
43018,43,Arnes,40.876407,0.27566,461
43019,43,Ascó,41.164456,0.550204,1589
43020,43,"Banyeres del Penedès",41.270831,1.559438,3395
43021,43,"Barberà de la Conca",41.411146,1.229182,476
43022,43,Batea,41.104275,0.295351,1875
43023,43,"Bellmunt del Priorat",41.158883,0.759589,290
43024,43,Bellvei,41.234306,1.567646,2460
43025,43,Benifallet,40.967588,0.523171,706
43026,43,Benissanet,41.068291,0.584171,1186
43027,43,"La Bisbal de Falset",41.282486,0.721047,214
43028,43,"La Bisbal del Penedès",41.280444,1.481326,4278
43029,43,Blancafort,41.449554,1.150363,392
43030,43,Bonastre,41.22498,1.435965,777
43031,43,"Les Borges del Camp",41.178121,1.017194,2319
43032,43,Bot,41.014923,0.372606,548
43033,43,Botarell,41.146266,1.003884,1161
43034,43,Bràfim,41.277168,1.341389,697
43035,43,Cabacés,41.245823,0.73043,296
43036,43,"Cabra del Camp",41.39536,1.299983,1388
43037,43,Calafell,41.209039,1.589692,32624
43038,43,Cambrils,41.082371,1.042031,37042
43039,43,Capafonts,41.292919,1.040432,101
43040,43,Capçanes,41.095034,0.79943,444
43041,43,Caseres,41.042662,0.281661,250
43042,43,"Castellvell del Camp",41.188743,1.090957,3002
43043,43,"El Catllar",41.178357,1.306955,5375
43044,43,"La Sénia",40.702066,0.274131,5516
43045,43,Colldejou,41.100276,0.87332,155
43046,43,Conesa,41.514729,1.280218,111
43047,43,Constantí,41.161223,1.191728,7108
43048,43,"Corbera d'Ebre",41.098695,0.475709,1023
43049,43,"Cornudella de Montsant",41.268964,0.917935,999
43050,43,Creixell,41.181985,1.432171,4261
43051,43,Cunit,41.209561,1.630294,16385
43052,43,Xerta,40.902576,0.463351,1180
43053,43,Duesaigües,41.15993,0.924975,217
43054,43,"L'Espluga de Francolí",41.421214,1.104055,3863
43055,43,Falset,41.160131,0.815297,2890
43056,43,"La Fatarella",41.171325,0.469093,840
43057,43,"La Febró",41.275161,0.998244,35
43058,43,"La Figuera",41.201117,0.712051,115
43059,43,"Figuerola del Camp",41.358594,1.254688,342
43060,43,Flix,41.260997,0.5668,3340
43061,43,Forès,41.492158,1.230297,38
43062,43,Freginals,40.658663,0.518476,443
43063,43,"La Galera",40.694613,0.439844,726
43064,43,Gandesa,41.054105,0.42153,3150
43065,43,Garcia,41.142065,0.651857,551
43066,43,"Els Garidells",41.209716,1.245035,211
43067,43,Ginestar,41.029098,0.637239,800
43068,43,Godall,40.662234,0.463853,591
43069,43,Gratallops,41.19139,0.772411,226
43070,43,"Els Guiamets",41.105978,0.747851,254
43071,43,"Horta de Sant Joan",40.937533,0.323,1150
43072,43,"El Lloar",41.192395,0.74071,99
43073,43,Llorac,41.556192,1.330427,105
43074,43,"Llorenç del Penedès",41.285266,1.544667,2425
43075,43,Margalef,41.299831,0.7743,106
43076,43,Marçà,41.126635,0.801328,623
43077,43,"Mas de Barberans",40.72147,0.35512,535
43078,43,Masdenverge,40.713933,0.530644,1138
43079,43,Masllorenç,41.263347,1.429542,573
